name,price,address,hours,phone,closed,gPlusPlaceId,gps
Prime Texas Properties,,"['2417 North Fwy', 'San Diego, TX 77009']","[['Monday', [['9:00 am--7:00 pm']]], ['Tuesday', [['9:00 am--7:00 pm']]], ['Wednesday', [['9:00 am--7:00 pm']]], ['Thursday', [['9:00 am--7:00 pm']]], ['Friday', [['9:00 am--7:00 pm']]], ['Saturday', [['10:00 am--6:00 pm']], 1], ['Sunday', [['10:00 am--6:00 pm']]]]",(713) 869-7897,False,113872234312530250211,"[29.792675, -95.372165]"
The Abbey at Eldridge,,"['13101 Briar Forest Dr', 'San Diego, TX 77077']","[['Monday', [['8:30 am--5:30 pm']]], ['Tuesday', [['8:30 am--5:30 pm']]], ['Wednesday', [['8:30 am--5:30 pm']]], ['Thursday', [['8:30 am--5:30 pm']], 1], ['Friday', [['8:30 am--5:30 pm']]], ['Saturday', [['10:00 am--5:00 pm']]], ['Sunday', [['1:00--5:00 pm']]]]",(832) 409-3284,False,115584772285800616715,"[29.754246, -95.620462]"
St Martin Supermarket,,"['1703 W Little York Rd', 'San Diego, TX 77091']",,(713) 956-2586,False,102191358006517647261,"[29.863237, -95.436879]"
Tintos Restaurant,,"['2015 W Gray St', 'San Diego, TX 77019']",,(713) 522-1348,True,107701349444815372204,"[29.75246, -95.409678]"
"San Diego Cosmetic & Implant: Dan B. Chu, DDS",,"['3730 Kirby Dr', 'San Diego, TX 77098']",,(713) 942-8225,False,106169533376059364029,"[29.733009, -95.419283]"
Cafe Express,$$$,"['5601 Main St', 'San Diego, TX 77005']","[['Monday', [['Closed']]], ['Tuesday', [['8:00 am--5:00 pm']]], ['Wednesday', [['8:00 am--5:00 pm']]], ['Thursday', [['8:00 am--9:00 pm']]], ['Friday', [['8:00 am--9:00 pm']], 1], ['Saturday', [['8:00 am--9:00 pm']]], ['Sunday', [['8:00 am--7:00 pm']]]]",(713) 639-7370,False,101709383985598369808,"[29.725316, -95.389727]"
Chevron,,"['7050 Telephone Rd', 'San Diego, TX 77061']",,,False,100168367266105160537,"[29.655909, -95.289085]"
Carve Skateshop,,"['1043 Studewood St', 'San Diego, TX 77008']",,(713) 868-0028,False,108424341425920594381,"[29.795006, -95.399366]"
Hermann Park Golf Course,,"['2155 N MacGregor Way', 'San Diego, TX 77030']",,(713) 526-0077,False,102508755523200928531,"[29.714426, -95.382206]"
Ultimate Protection & Sound,,"['9840 Westpark Dr', 'San Diego, TX 77063']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']]], ['Wednesday', [['9:00 am--6:00 pm']], 1], ['Thursday', [['9:00 am--6:00 pm']]], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['9:00 am--6:00 pm']]], ['Sunday', [['Closed']]]]",(713) 784-6005,False,112741397240579706159,"[29.720557, -95.533655]"
VIP Moving Service,,"['San Diego, TX']","[['Monday', [['8:00 am--8:00 pm']]], ['Tuesday', [['8:00 am--8:00 pm']]], ['Wednesday', [['8:00 am--8:00 pm']], 1], ['Thursday', [['8:00 am--8:00 pm']]], ['Friday', [['8:00 am--8:00 pm']]], ['Saturday', [['8:00 am--8:00 pm']]], ['Sunday', [['Closed']]]]",(713) 660-0441,False,106622299817364944798,"[29.6634, -95.46402]"
John's Auto Care Corporation,,"['5512 W 34th St # B', 'San Diego, TX 77092']",,(713) 686-5599,False,104228740208277651118,"[29.819974, -95.471359]"
Brazelton Auto,,"['1060 Witte Rd', 'San Diego, TX 77055']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']]], ['Wednesday', [['9:00 am--6:00 pm']], 1], ['Thursday', [['9:00 am--6:00 pm']]], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 439-0090,False,113571909803201462259,"[29.788105, -95.53922]"
Rey del Pollo (The Chicken King),,"['13419 Woodforest Blvd', 'San Diego, TX 77015']","[['Monday', [['10:00 am--10:00 pm']]], ['Tuesday', [['10:00 am--10:00 pm']]], ['Wednesday', [['10:00 am--10:00 pm']], 1], ['Thursday', [['10:00 am--10:00 pm']]], ['Friday', [['10:00 am--11:00 pm']]], ['Saturday', [['10:00 am--11:00 pm']]], ['Sunday', [['10:00 am--10:00 pm']]]]",(713) 453-4051,False,106421556056459143302,"[29.791944, -95.185876]"
Clay's Restaurant,$$$,"['17717 Clay Rd', 'San Diego, TX 77084']","[['Monday', [['11:00 am--9:00 pm']]], ['Tuesday', [['11:00 am--9:00 pm']], 1], ['Wednesday', [['11:00 am--9:00 pm']]], ['Thursday', [['11:00 am--9:00 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['11:00 am--8:00 pm']]]]",(281) 859-3773,False,100133034805673022316,"[298.30783, -956.69852]"
IBC Bank,,"['8203 S Kirkwood Rd', 'San Diego, TX 77072']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']]], ['Wednesday', [['9:00 am--6:00 pm']]], ['Thursday', [['9:00 am--6:00 pm']]], ['Friday', [['9:00 am--6:00 pm']], 1], ['Saturday', [['9:00 am--3:00 pm']]], ['Sunday', [['12:00--4:00 pm']]]]",(713) 285-2165,False,101847502176293992873,"[29.68829, -95.58716]"
Transmission Tech,,"['13199 Veterans Memorial Dr', 'San Diego, TX 77014']","[['Monday', [['8:00 am--6:00 pm']]], ['Tuesday', [['8:00 am--6:00 pm']]], ['Wednesday', [['8:00 am--6:00 pm']]], ['Thursday', [['8:00 am--6:00 pm']], 1], ['Friday', [['8:00 am--6:00 pm']]], ['Saturday', [['8:00 am--2:00 pm']]], ['Sunday', [['Closed']]]]",(281) 580-1020,False,114479685848471591901,"[29.97844, -95.491865]"
Buffalo Wild Wings,$$$,"['17195 Tomball Pkwy', 'San Diego, TX 77064']","[['Monday', [['11:00 am--1:00 am']]], ['Tuesday', [['11:00 am--1:00 am']], 1], ['Wednesday', [['11:00 am--1:00 am']]], ['Thursday', [['11:00 am--2:00 am']]], ['Friday', [['11:00 am--2:00 am']]], ['Saturday', [['11:00 am--2:00 am']]], ['Sunday', [['11:00 am--12:00 am']]]]",(281) 955-7800,False,102170396895403363620,"[29.954006, -95.541557]"
T-Mobile,$$,"['8200 S Main St', 'San Diego, TX 77025']","[['Monday', [['10:00 am--8:00 pm']]], ['Tuesday', [['10:00 am--8:00 pm']]], ['Wednesday', [['10:00 am--8:00 pm']], 1], ['Thursday', [['10:00 am--8:00 pm']]], ['Friday', [['10:00 am--8:00 pm']]], ['Saturday', [['10:00 am--8:00 pm']]], ['Sunday', [['12:00--6:00 pm']]]]",(713) 668-8492,False,109986953121383453572,"[29.692338, -95.416168]"
Autohouse of Switzerland,,"['3402 San Jacinto St', 'San Diego, TX 77004']","[['Monday', [['7:30 am--6:00 pm']]], ['Tuesday', [['7:30 am--6:00 pm']]], ['Wednesday', [['7:30 am--6:00 pm']], 1], ['Thursday', [['7:30 am--6:00 pm']]], ['Friday', [['7:30 am--6:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 523-2363,False,112009895708400918786,"[29.739284, -95.376785]"
V.E.R.G.I.,,"['8921 Katy Fwy', 'San Diego, TX 77024']","[['Monday', [['Open 24 hours']]], ['Tuesday', [['Open 24 hours']]], ['Wednesday', [['Open 24 hours']]], ['Thursday', [['Open 24 hours']]], ['Friday', [['Open 24 hours']]], ['Saturday', [['Open 24 hours']], 1], ['Sunday', [['Open 24 hours']]]]",(713) 932-9589,False,110914759088036133081,"[29.783649, -95.508683]"
Wingate by Wyndham San Diego / Willowbrook,,"['9050 Mills Rd', 'San Diego, TX 77070']",,(281) 477-8000,False,106739456184068816032,"[29.956391, -95.554592]"
Fat Tony's,$$,"['1460 Eldridge Pkwy #110', 'San Diego, TX 77077']","[['Monday', [['11:00 am--9:30 pm']]], ['Tuesday', [['11:00 am--9:30 pm']]], ['Wednesday', [['11:00 am--9:30 pm']], 1], ['Thursday', [['11:00 am--9:30 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['12:00--9:30 pm']]], ['Sunday', [['5:00--9:00 pm']]]]",(281) 752-8817,False,109450900837306667570,"[29.759078, -95.625819]"
Nee Hao Restaurant,$$,"['5797 North Belt E', 'San Diego, TX 77032']","[['Monday', [['11:00 am--8:00 pm']]], ['Tuesday', [['11:00 am--8:00 pm']]], ['Wednesday', [['11:00 am--8:00 pm']], 1], ['Thursday', [['11:00 am--8:00 pm']]], ['Friday', [['11:00 am--8:00 pm']]], ['Saturday', [['11:00 am--8:00 pm']]], ['Sunday', [['Closed']]]]",(281) 442-3402,False,113955752490923053791,"[29.940726, -95.303644]"
New Teeth Implant & Denture Solutions,,"['4005 Broadway St', 'San Diego, TX 77087']","[['Monday', [['8:00 am--5:00 pm']]], ['Tuesday', [['8:00 am--5:00 pm']]], ['Wednesday', [['8:00 am--5:00 pm']]], ['Thursday', [['8:00 am--5:00 pm']], 1], ['Friday', [['Closed']]], ['Saturday', [['8:00 am--3:00 pm']]], ['Sunday', [['Closed']]]]",(713) 644-4331,False,112547558309565554572,"[29.683337, -95.276948]"
Formula Tires & Wheels,,"['6809 Telephone Rd', 'San Diego, TX 77061']","[['Monday', [['9:00 am--7:00 pm']]], ['Tuesday', [['12:00 am--7:00 pm']]], ['Wednesday', [['12:00 am--7:00 pm']]], ['Thursday', [['12:00 am--7:00 pm']], 1], ['Friday', [['12:00 am--7:00 pm']]], ['Saturday', [['12:00 am--6:00 pm']]], ['Sunday', [['Closed']]]]",(713) 640-2828,False,106538385898132807832,"[29.661324, -95.288544]"
Jovi Printing,,"['11177 Katy Fwy', 'San Diego, TX 77079']","[['Monday', [['8:30 am--5:30 pm']]], ['Tuesday', [['8:30 am--5:30 pm']]], ['Wednesday', [['8:30 am--5:30 pm']]], ['Thursday', [['8:30 am--5:30 pm']], 1], ['Friday', [['8:30 am--5:30 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 467-4980,False,117926016498865348411,"[29.78382, -95.579068]"
Café Ginger,$$,"['1952 W Gray St', 'San Diego, TX 77019']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']], 1], ['Thursday', [['11:00 am--10:00 pm']]], ['Friday', [['11:00 am--11:00 pm']]], ['Saturday', [['11:00 am--11:00 pm']]], ['Sunday', [['11:00 am--10:00 pm']]]]",(713) 528-4288,False,111413241471196926069,"[29.753369, -95.406912]"
8441 Gulf Freeway Building,,"['8441 Gulf Fwy', 'San Diego, TX 77017']",,(713) 641-5008,False,112637487421183315256,"[29.673121, -95.265336]"
Marker Group Inc,,"['13105 Northwest Fwy', 'San Diego, TX 77040']",,(713) 460-9070,False,114589807760552763768,"[29.844689, -95.502033]"
G & L Installations,,"['908 W Rd # B', 'San Diego, TX 77038']","[['Monday', [['8:00 am--5:00 pm']]], ['Tuesday', [['8:00 am--5:00 pm']]], ['Wednesday', [['8:00 am--5:00 pm']]], ['Thursday', [['8:00 am--5:00 pm']], 1], ['Friday', [['8:00 am--5:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 884-8284,False,117043562531494695295,"[29.914886, -95.435462]"
AMSS Gun Shop,,"['11010 Jones Rd', 'San Diego, TX 77070']","[['Monday', [['10:00 am--7:00 pm']]], ['Tuesday', [['10:00 am--7:00 pm']]], ['Wednesday', [['10:00 am--7:00 pm']], 1], ['Thursday', [['10:00 am--7:00 pm']]], ['Friday', [['10:00 am--7:00 pm']]], ['Saturday', [['10:00 am--6:00 pm']]], ['Sunday', [['Closed']]]]",(832) 237-2666,False,110761827054832874176,"[29.936339, -95.584464]"
Blanca Flor Flower Shop,,"['3102 Telephone Rd', 'San Diego, TX 77023']",,(713) 923-1990,False,104152000490299091595,"[29.714098, -95.317814]"
Billie Jean's,,"['2403 S Shepherd Dr', 'San Diego, TX 77019']",,(713) 523-7895,False,103276932615460495724,"[29.744577, -95.410512]"
Lucky's Pub,,"['2520 San Diego Ave', 'San Diego, TX 77009']","[['Monday', [['11:00 am--2:00 am']]], ['Tuesday', [['11:00 am--2:00 am']]], ['Wednesday', [['11:00 am--2:00 am']], 1], ['Thursday', [['11:00 am--2:00 am']]], ['Friday', [['11:00 am--2:00 am']]], ['Saturday', [['11:00 am--2:00 am']]], ['Sunday', [['11:00 am--2:00 am']]]]",(713) 862-2400,False,105435367968878561361,"[29.78082, -95.372265]"
24 Hour Fitness,,"['4425 FM 1960 Rd W', 'San Diego, TX 77068']","[['Monday', [['5:00 am--11:59 pm']]], ['Tuesday', [['12:00 am--11:59 pm']]], ['Wednesday', [['12:00 am--11:59 pm']], 1], ['Thursday', [['12:00 am--11:59 pm']]], ['Friday', [['12:00 am--10:00 pm']]], ['Saturday', [['7:00 am--10:00 pm']]], ['Sunday', [['7:00 am--10:00 pm']]]]",(281) 583-9333,False,103713152449922136275,"[29.987882, -95.496255]"
C D Trinh Nails,,"['16460 Kuykendahl Rd', 'San Diego, TX 77068']",,(281) 893-3271,False,115242388067028712568,"[30.015225, -95.469474]"
Shipley Do-Nuts,,"['3726 Scott St', 'San Diego, TX 77004']","[['Monday', [['2:00 am--10:00 pm']]], ['Tuesday', [['2:00 am--10:00 pm']]], ['Wednesday', [['2:00 am--10:00 pm']], 1], ['Thursday', [['2:00 am--10:00 pm']]], ['Friday', [['2:00 am--10:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 748-7076,False,113664360066568394084,"[29.721772, -95.351855]"
Camino South Barber Shop,,"['16701 El Camino Real #121', 'San Diego, TX 77062']","[['Monday', [['Closed']]], ['Tuesday', [['9:00 am--6:00 pm']]], ['Wednesday', [['9:00 am--6:00 pm']], 1], ['Thursday', [['9:00 am--6:00 pm']]], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['8:00 am--3:00 pm']]], ['Sunday', [['Closed']]]]",(281) 488-3270,False,108441736330714385807,"[29.555992, -95.121232]"
Richmond Chill,,"['4704 Richmond Ave', 'San Diego, TX 77027']","[['Monday', [['3:00 pm--2:00 am']]], ['Tuesday', [['3:00 pm--2:00 am']]], ['Wednesday', [['3:00 pm--2:00 am']]], ['Thursday', [['3:00 pm--2:00 am']], 1], ['Friday', [['3:00 pm--2:00 am']]], ['Saturday', [['7:00 pm--2:00 am']]], ['Sunday', [['3:00 pm--2:00 am']]]]",(713) 622-0775,False,117599824421842079083,"[29.733009, -95.456224]"
Monarch Pools Services,,"['14850 Memorial Dr', 'San Diego, TX 77079']",,(281) 558-8311,False,115071869290276062248,"[29.772302, -95.613447]"
Tango & Malbec,$$,"['2800 Sage Rd', 'San Diego, TX 77056']","[['Monday', [['11:00 am--11:00 pm']]], ['Tuesday', [['11:00 am--11:00 pm']], 1], ['Wednesday', [['11:00 am--11:00 pm']]], ['Thursday', [['11:00 am--11:00 pm']]], ['Friday', [['11:00 am--11:00 pm']]], ['Saturday', [['11:00 am--11:00 pm']]], ['Sunday', [['11:00 am--10:00 pm']]]]",(713) 629-8646,False,117604685449124479028,"[29.737365, -95.46724]"
Advanced OBGYN,,"['915 N Gessner Rd #800', 'San Diego, TX 77024']","[['Monday', [['8:30 am--12:00 pm'], ['1:30--5:00 pm']]], ['Tuesday', [['8:30 am--12:00 pm'], ['1:30--5:00 pm']]], ['Wednesday', [['8:30 am--12:00 pm'], ['1:30--5:00 pm']], 1], ['Thursday', [['8:30 am--12:00 pm'], ['1:30--5:00 pm']]], ['Friday', [['8:30 am--12:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 465-5966,False,114600720694307303226,"[29.780131, -95.545557]"
Bed Bath & Beyond,$$,"['7736 Farm-to-Market 1960', 'San Diego, TX 77070']","[['Monday', [['9:00 am--9:30 pm']]], ['Tuesday', [['9:00 am--9:30 pm']]], ['Wednesday', [['9:00 am--9:30 pm']]], ['Thursday', [['9:00 am--9:30 pm']]], ['Friday', [['9:00 am--9:30 pm']], 1], ['Saturday', [['9:00 am--9:30 pm']]], ['Sunday', [['10:00 am--7:00 pm']]]]",(281) 894-4040,False,117814810761393742395,"[29.964391, -95.54612]"
Farrells Art Glass,,"['444 W 17th St', 'San Diego, TX 77008']",,(713) 880-2007,False,109321787455789276445,"[29.800607, -95.405425]"
Harris Motors,,"['6228 Richmond Ave', 'San Diego, TX 77057']","[['Monday', [['9:00 am--7:00 pm']]], ['Tuesday', [['9:00 am--7:00 pm']], 1], ['Wednesday', [['9:00 am--7:00 pm']]], ['Thursday', [['9:00 am--7:00 pm']]], ['Friday', [['9:00 am--7:00 pm']]], ['Saturday', [['9:00 am--7:00 pm']]], ['Sunday', [['Closed']]]]",(713) 457-0100,False,101516109250098093685,"[29.731929, -95.492513]"
Kelsey-Seybold Clinic: Chen Yee-Ru DO,,"['1200 McKinney St', 'San Diego, TX 77010']",,(713) 442-4700,False,118295506737180325981,"[29.754401, -95.362016]"
El Vaquero Restaurant,,"['3705 Aldine Mail Route Rd', 'San Diego, TX 77039']",,(281) 449-6980,False,106995506328572964953,"[29.902571, -95.33619]"
TitleMax,,"['5355 W Bellfort St', 'San Diego, TX 77035']","[['Monday', [['9:00 am--7:00 pm']]], ['Tuesday', [['9:00 am--7:00 pm']]], ['Wednesday', [['9:00 am--7:00 pm']], 1], ['Thursday', [['9:00 am--7:00 pm']]], ['Friday', [['9:00 am--7:00 pm']]], ['Saturday', [['10:00 am--4:00 pm']]], ['Sunday', [['Closed']]]]",(713) 343-1721,False,101796267221575334431,"[29.658419, -95.478087]"
"THE MUSEUM OF FINE ARTS, San Diego",,"['1001 Bissonnet St', 'San Diego, TX 77005']","[['Monday', [['Closed']]], ['Tuesday', [['10:00 am--5:00 pm']], 1], ['Wednesday', [['10:00 am--5:00 pm']]], ['Thursday', [['10:00 am--9:00 pm']]], ['Friday', [['10:00 am--7:00 pm']]], ['Saturday', [['10:00 am--7:00 pm']]], ['Sunday', [['12:15--7:00 pm']]]]",(713) 639-7300,False,113423471544645531885,"[29.725308, -95.389706]"
Richwood Food Market,,"['1810 Richmond Ave', 'San Diego, TX 77098']",,(713) 528-2337,False,113393345614718589056,"[29734558.0, -95405182.0]"
Tadros Mina M DDS,,"['11880 Farm-to-Market 1960 Rd W', 'San Diego, TX 77065']",,(281) 664-2244,False,107901507512785313345,"[29.925703, -95.596921]"
Sterling McCall Hyundai,,"['10505 Southwest Fwy', 'San Diego, TX 77074']","[['Monday', [['9:00 am--9:00 pm']]], ['Tuesday', [['9:00 am--9:00 pm']], 1], ['Wednesday', [['9:00 am--9:00 pm']]], ['Thursday', [['9:00 am--9:00 pm']]], ['Friday', [['9:00 am--9:00 pm']]], ['Saturday', [['9:00 am--9:00 pm']]], ['Sunday', [['Closed']]]]",(713) 981-3990,False,100678002600408815572,"[29.665072, -95.552651]"
Chief Cajun Snack Shack,$$,"['5204 Live Oak St', 'San Diego, TX 77004']",,(832) 203-8842,False,112924171928064961692,"[29.719514, -95.373147]"
Athletic Orthopedic Knee: Jensen Jack E MD,,"['9180 Katy Fwy', 'San Diego, TX 77055']",,(713) 984-1400,False,110928456551539434246,"[29.785357, -95.51628]"
Pineforest Jewelry,,"['1141 Uvalde Rd', 'San Diego, TX 77015']","[['Monday', [['Closed']]], ['Tuesday', [['10:00 am--7:00 pm']]], ['Wednesday', [['10:00 am--7:00 pm']]], ['Thursday', [['10:00 am--7:00 pm']], 1], ['Friday', [['10:00 am--7:00 pm']]], ['Saturday', [['10:00 am--5:00 pm']]], ['Sunday', [['Closed']]]]",(713) 451-1321,False,112365716779369617815,"[29.773837, -95.186427]"
National ATV Rental Corporation,,"['1512 E 31st St', 'San Diego, TX 77022']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']]], ['Wednesday', [['9:00 am--6:00 pm']], 1], ['Thursday', [['9:00 am--6:00 pm']]], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['7:00--11:00 am']]], ['Sunday', [['Closed']]]]",(713) 774-1700,False,110602420981029293983,"[29.814759, -95.378397]"
Vintage Park Salon,,"['10850 Louetta Rd', 'San Diego, TX 77070']","[['Monday', [['Closed']]], ['Tuesday', [['10:00 am--5:00 pm']]], ['Wednesday', [['10:00 am--7:00 pm']]], ['Thursday', [['10:00 am--7:00 pm']], 1], ['Friday', [['10:00 am--7:00 pm']]], ['Saturday', [['9:00 am--6:00 pm']]], ['Sunday', [['Closed']]]]",(281) 374-1201,False,106179670376275925677,"[29.997373, -95.575849]"
"Michelle A. Mai, OD",,"['9211 W Rd #137', 'San Diego, TX 77064']",,(832) 237-8088,False,108247173682322236278,"[29.90274, -95.554377]"
"Dr. Ferdinand J. Plavidal, MD",,"['7580 Fannin St #335', 'San Diego, TX 77054']","[['Monday', [['9:00 am--4:30 pm']]], ['Tuesday', [['9:00 am--4:30 pm']]], ['Wednesday', [['9:00 am--4:30 pm']]], ['Thursday', [['9:00 am--4:30 pm']], 1], ['Friday', [['9:00 am--12:30 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 795-5450,False,117810709710688424478,"[29.693367, -95.402964]"
Buffalo Hardware Company,$,"['2614 Westheimer Rd', 'San Diego, TX 77098']","[['Monday', [['8:00 am--6:00 pm']]], ['Tuesday', [['8:00 am--6:00 pm']]], ['Wednesday', [['8:00 am--6:00 pm']], 1], ['Thursday', [['8:00 am--6:00 pm']]], ['Friday', [['8:00 am--6:00 pm']]], ['Saturday', [['8:00 am--6:00 pm']]], ['Sunday', [['10:00 am--5:00 pm']]]]",(713) 524-1011,False,110591927150334776030,"[29.742336, -95.418958]"
JPMorgan Chase,,"['4320 Ella Blvd', 'San Diego, TX 77018']",,,False,114906352673809299987,"[29.829025, -95.429456]"
Berryhill Baja Grill,$$$,"['702 E 11th St', 'San Diego, TX 77008']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']]], ['Thursday', [['11:00 am--10:00 pm']], 1], ['Friday', [['11:00 am--11:00 pm']]], ['Saturday', [['8:00 am--11:00 pm']]], ['Sunday', [['8:00 am--10:00 pm']]]]",(713) 225-2252,False,117199675934898727089,"[29.790712, -95.389681]"
Denny Register Antiques,,"['1001 W 34th St # A', 'San Diego, TX 77018']",,(713) 529-0078,False,116794841102512159742,"[29.817249, -95.417376]"
V T Cleaners,,"['8419 Stella Link Rd', 'San Diego, TX 77025']",,(713) 349-8990,False,104263652101124215699,"[29.692572, -95.439924]"
"On Q Financial, Inc.",,"['3801 Kirby Dr #400', 'San Diego, TX 77098']",,(713) 405-1455,False,110164884049881952996,"[29.732552, -95.418048]"
Thelma's Bar B Que,,"['3755 Southmore Blvd', 'San Diego, TX 77004']","[['Monday', [['11:00 am--7:00 pm']]], ['Tuesday', [['11:00 am--7:00 pm']]], ['Wednesday', [['11:00 am--7:00 pm']], 1], ['Thursday', [['11:00 am--7:00 pm']]], ['Friday', [['11:00 am--10:00 pm']]], ['Saturday', [['11:00 am--10:00 pm']]], ['Sunday', [['Closed']]]]",,True,106584641867121085561,"[29.71159, -95.355981]"
Suburbia North Animal Hospital,,"['2005 FM 1960 Rd E', 'San Diego, TX 77073']","[['Monday', [['7:00 am--6:00 pm']]], ['Tuesday', [['7:00 am--6:00 pm']]], ['Wednesday', [['7:00 am--6:00 pm']]], ['Thursday', [['7:00 am--6:00 pm']], 1], ['Friday', [['7:00 am--6:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(281) 443-2363,False,100000397683750303638,"[30.026381, -95.39631]"
Hungry's Café & Bistro,$$,"['2356 Rice Blvd', 'San Diego, TX 77005']","[['Monday', [['11:00 am--10:00 pm']]], ['Tuesday', [['11:00 am--10:00 pm']]], ['Wednesday', [['11:00 am--10:00 pm']], 1], ['Thursday', [['11:00 am--10:00 pm']]], ['Friday', [['11:00 am--11:00 pm']]], ['Saturday', [['9:00 am--11:00 pm']]], ['Sunday', [['9:00 am--10:00 pm']]]]",(713) 523-8652,False,114526355939206293802,"[29.71789, -95.413605]"
"HOT BISCUIT RESTAURANT San Diego | Buffet, 24 Hr Menu",,"['15360 John F Kennedy Blvd', 'San Diego, TX 77032']",,(281) 590-6770,False,105535965209211541861,"[29.940923, -95.331003]"
Philippe Restaurant + Lounge,$$,"['1800 Post Oak Blvd', 'San Diego, TX 77056']","[['Monday', [['11:00 am--3:00 pm'], ['5:30--10:30 pm']]], ['Tuesday', [['11:00 am--3:00 pm'], ['5:30--10:30 pm']], 1], ['Wednesday', [['11:00 am--3:00 pm'], ['5:30--10:30 pm']]], ['Thursday', [['11:00 am--3:00 pm'], ['5:30--10:30 pm']]], ['Friday', [['11:00 am--3:00 pm'], ['5:00--11:30 pm']]], ['Saturday', [['5:00--11:30 pm']]], ['Sunday', [['Closed']]]]",(713) 439-1000,True,101049598783307575500,"[29.748012, -95.46162]"
Renaissance Village at Shadow Lake,,"['2920 Shadowbriar Dr', 'San Diego, TX 77082']","[['Monday', [['9:00 am--6:00 pm']]], ['Tuesday', [['9:00 am--6:00 pm']]], ['Wednesday', [['9:00 am--6:00 pm']]], ['Thursday', [['9:00 am--6:00 pm']], 1], ['Friday', [['9:00 am--6:00 pm']]], ['Saturday', [['10:00 am--5:00 pm']]], ['Sunday', [['1:00--5:00 pm']]]]",(281) 759-8989,False,111714026950741383480,"[29.732371, -95.60005]"
Christian Brothers Automotive - Mission Bend,,"['7051 Addicks Clodine Rd', 'San Diego, TX 77083']","[['Monday', [['7:00 am--6:00 pm']]], ['Tuesday', [['7:00 am--6:00 pm']]], ['Wednesday', [['7:00 am--6:00 pm']], 1], ['Thursday', [['7:00 am--6:00 pm']]], ['Friday', [['7:00 am--6:30 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(832) 730-2818,False,112785740348610574996,"[29.700679, -95.663636]"
Four Oaks Place,,"['1300 Post Oak Blvd', 'San Diego, TX 77056']","[['Monday', [['8:00 am--5:00 pm']]], ['Tuesday', [['8:00 am--5:00 pm']], 1], ['Wednesday', [['8:00 am--5:00 pm']]], ['Thursday', [['8:00 am--5:00 pm']]], ['Friday', [['8:00 am--5:00 pm']]], ['Saturday', [['Closed']]], ['Sunday', [['Closed']]]]",(713) 552-4802,False,111602183606320013368,"[29.753044, -95.459885]"
Motion Industries Inc,,"['1200 Silber Rd', 'San Diego, TX 77055']",,(713) 688-9100,False,109819529554786246189,"[29.791883, -95.46647]"
Veneto Italian Grill,$$,"['8500 Hwy 6', 'San Diego, TX 77095']","[['Monday', [['11:00 am--2:30 pm'], ['5:00--9:00 pm']]], ['Tuesday', [['11:00 am--2:30 pm'], ['5:00--9:00 pm']]], ['Wednesday', [['11:00 am--2:30 pm'], ['5:00--9:00 pm']], 1], ['Thursday', [['11:00 am--2:30 pm'], ['5:00--9:00 pm']]], ['Friday', [['11:00 am--2:30 pm'], ['5:00--10:00 pm']]], ['Saturday', [['5:00--10:00 pm']]], ['Sunday', [['11:00 am--2:30 pm'], ['5:00--9:00 pm']]]]",(281) 550-2333,False,111207933938723854845,"[29.903575, -95.632657]"
Fondren Orthopedic Group Llp: Crouch Carter C MD,,"['7401 Main St', 'San Diego, TX 77030']",,(713) 799-2300,False,100192416817048851059,"[29.700335, -95.409403]"
Casa Garay,,"['5902 Fulton St', 'San Diego, TX 77009']",,(713) 694-0704,False,116571062546281664253,"[29.812653, -95.369552]"
Marquette Dentistry,,"['8323 Southwest Fwy #610', 'San Diego, TX 77074']",,(713) 777-9865,False,116812322226918242524,"[29.688188, -95.526631]"
